run_id,exec,run_label,run_number,run_name,run_retro,run_time_total,run_time_avg,n_par,low_bfmi,divergent,treedepth,max_rhat,min_neff,prop_rhat_105,prop_rhat_101,prop_neff_01,prop_neff_400,n_obs,looic,p_loo,elpd_loo,prop_pareto_k,total_ll,index_ll_1,index_ll_2,index_ll_3,index_ll_4,index_ll_5,index_ll_6,index_ll_7,median_rmse,index_rmse_1,index_rmse_2,index_rmse_3,index_rmse_4,index_rmse_5,index_rmse_6,index_rmse_7,logK,x0,r,sigmao,sigmap,shape,msy-p0.5,Dmsy-p0.5,Pmsy-p0.5,Umsy-p0.5,Fmsy-p0.5,initial_population-p0.5,initial_depletion-p0.5,initial_U-p0.5,initial_F-p0.5,latest_population-p0.5,latest_depletion-p0.5,latest_U-p0.5,latest_F-p0.5,latest_P_Pmsy-p0.5,latest_D_Dmsy-p0.5,latest_U_Umsy-p0.5,latest_F_Fmsy-p0.5,recent_P_Pmsy-p0.5,recent_D_Dmsy-p0.5,recent_U_Umsy-p0.5,recent_F_Fmsy-p0.5,PriorMean_logK,PriorMean_logr,PriorMean_logx0,PriorMean_logshape,PriorMean_logsigmap,PriorMean_logsigmao,PriorSD_logK,PriorSD_logr,PriorSD_logx0,PriorSD_logshape,PriorSD_logsigmap,PriorSD_logsigmao,PriorMin_logk,PriorMax_logk,PriorMean_logll_q,PriorSD_logll_q,PriorSD_sigmao_add
0008_5.E.B.J.ELL_0-bspm_F_llq,bspm_F_llq,0008_5.E.B.J.ELL_0,0008,5.E.B.J.ELL,0,20.815,19.4966,35,0,0.001,0,1.00493780323014,0.820329967744558,1,1,0,1,29,-28.7848973279784,1.13441625677433,14.3924486639892,1,15.2524608517427,-0.113633376941412,1.42037322635376,-22.0229829919882,-28.4787677476847,15.2524608517427,-5.10987952356913,-175.593797771878,0.267028348431633,0.267028348431633,0.262743878839494,0.405306083322595,0.442803407908251,0.134378545145042,0.331573408021439,0.505848104699823,15.5824743877311,0.131698388455244,0.129452046222243,0.207499092582476,0.0519551090110348,1.81329079815387,180447.184405582,0.48105586340062,2862726.76814102,0.0647260231111215,0.0669157692176251,789216.174509104,0.131698388455244,0.0464383014987483,0.047551148719093,2081238.65264562,0.347317229775912,0.0651701897991506,0.067390787437029,0.721369134768365,0.721369134768365,1.02371733676865,1.02471710773726,0.735142582829493,0.735142582829493,1.0829319794099,1.08651980372438,16,-2.10112155179612,-2.04110409246113,0.60026117886275,-2.9311036706439,,1,0.203113061388022,0.393746014674504,0.222081433299412,0.266108926760161,,,,-2.32398137506666,0.519690251890703,0.2
