run_id,exec,run_label,run_number,run_name,run_retro,run_time_total,run_time_avg,n_par,low_bfmi,divergent,treedepth,max_rhat,min_neff,prop_rhat_105,prop_rhat_101,prop_neff_01,prop_neff_400,n_obs,looic,p_loo,elpd_loo,prop_pareto_k,total_ll,index_ll_1,index_ll_2,index_ll_3,index_ll_4,index_ll_5,index_ll_6,index_ll_7,median_rmse,index_rmse_1,index_rmse_2,index_rmse_3,index_rmse_4,index_rmse_5,index_rmse_6,index_rmse_7,logK,x0,r,sigmao,sigmap,shape,msy-p0.5,Dmsy-p0.5,Pmsy-p0.5,Umsy-p0.5,Fmsy-p0.5,initial_population-p0.5,initial_depletion-p0.5,initial_U-p0.5,initial_F-p0.5,latest_population-p0.5,latest_depletion-p0.5,latest_U-p0.5,latest_F-p0.5,latest_P_Pmsy-p0.5,latest_D_Dmsy-p0.5,latest_U_Umsy-p0.5,latest_F_Fmsy-p0.5,recent_P_Pmsy-p0.5,recent_D_Dmsy-p0.5,recent_U_Umsy-p0.5,recent_F_Fmsy-p0.5,PriorMean_logK,PriorMean_logr,PriorMean_logx0,PriorMean_logshape,PriorMean_logsigmap,PriorMean_logsigmao,PriorSD_logK,PriorSD_logr,PriorSD_logx0,PriorSD_logshape,PriorSD_logsigmap,PriorSD_logsigmao,PriorMin_logk,PriorMax_logk,PriorMean_logll_q,PriorSD_logll_q,PriorSD_sigmao_add
0003_4.B.B.J.ELL_0-bspm_F_llq,bspm_F_llq,0003_4.B.B.J.ELL_0,0003,4.B.B.J.ELL,0,12.889,10.9902,35,0,0,0,1.00494605135245,0.792854327781341,1,1,0,1,18,3.73330362198419,2.60507345319345,-1.86665181099209,1,-0.230610030019235,0.109119207427642,-0.162648855755116,-10.9052622451197,-0.230610030019235,-1.83770970836546,-1.3983802008217,-87.1687297944803,0.566589227584494,0.202908148145886,0.23100185332326,0.433382600839743,0.313652635247094,0.314655308885074,0.307117603823859,0.566589227584494,16.2289080172092,0.147275433489269,0.125642758468078,0.350079323185878,0.0599506113710565,3.16927327550613,395410.208557703,0.58757818256843,6424973.56480299,0.0628213792340388,0.0648813849214313,1679242.78824366,0.147275433489269,0.033368922229171,0.0339383701467857,6151005.9058039,0.603472292939054,0.0410388366573802,0.0419047032169173,1.0447305144231,1.0447305144231,0.677116224379723,0.671134877245609,1.05206867314407,1.05206867314407,0.710081139754792,0.704644791063478,16,-2.52059594224793,-1.09543345971634,1.01595497645317,-2.9311036706439,,1,0.412471822080461,0.593693995705947,0.432761036040236,0.266108926760161,,,,-2.32398137506666,0.519690251890703,0.2
