run_id,exec,run_label,run_number,run_name,run_retro,run_time_total,run_time_avg,n_par,low_bfmi,divergent,treedepth,max_rhat,min_neff,prop_rhat_105,prop_rhat_101,prop_neff_01,prop_neff_400,n_obs,looic,p_loo,elpd_loo,prop_pareto_k,total_ll,index_ll_1,index_ll_2,index_ll_3,index_ll_4,index_ll_5,index_ll_6,index_ll_7,index_ll_8,median_rmse,index_rmse_1,index_rmse_2,index_rmse_3,index_rmse_4,index_rmse_5,index_rmse_6,index_rmse_7,logK,x0,r,sigmao,sigmap,shape,msy-p0.5,Dmsy-p0.5,Pmsy-p0.5,Umsy-p0.5,Fmsy-p0.5,initial_population-p0.5,initial_depletion-p0.5,initial_U-p0.5,initial_F-p0.5,latest_population-p0.5,latest_depletion-p0.5,latest_U-p0.5,latest_F-p0.5,latest_P_Pmsy-p0.5,latest_D_Dmsy-p0.5,latest_U_Umsy-p0.5,latest_F_Fmsy-p0.5,recent_P_Pmsy-p0.5,recent_D_Dmsy-p0.5,recent_U_Umsy-p0.5,recent_F_Fmsy-p0.5,PriorMean_logK,PriorMean_logr,PriorMean_logx0,PriorMean_logshape,PriorMean_logsigmap,PriorMean_logsigmao,PriorSD_logK,PriorSD_logr,PriorSD_logx0,PriorSD_logshape,PriorSD_logsigmap,PriorSD_logsigmao,PriorMin_logk,PriorMax_logk,PriorSD_sigmaf,PriorSD_sigmao_add
0013_1.E.B.J.EC_0-bspm_F_est,bspm_F_est,0013_1.E.B.J.EC_0,0013,1.E.B.J.EC,0,29.597,22.2014,63,0,0,0,1.00675488630308,0.82855991599372,1,1,0,1,49,671.932205676867,9.78565736508476,-335.966102838434,0.73469387755102,-163.977188399669,-329.173475242351,0.851561388755837,0.786868059078554,-7.27243126994557,-2.08885435939082,0.516861528921051,-3.6777855975316,-68.8310479159696,0.377224465730787,0.186703421063126,0.212702295025494,0.377224465730787,0.342119262897643,0.27389165228779,0.323936662405314,0.535700278154247,16.0751410253863,0.131286649906454,0.119977047092171,0.347880719392101,0.0517244889902816,1.82622357631334,276155.22316981,0.482430126530348,4682677.08733902,0.0599885235460853,0.0618631955503423,1222389.63012486,0.131286649906454,0.0430284298455637,0.0439815953848156,4006163.02840808,0.455376151236653,0.0111652188491782,0.0112280184528998,0.940714825443425,0.940714825443425,0.181302491962388,0.176890606035296,0.902105030557821,0.902105030557821,0.552127828454403,0.545902430222744,16,-2.10112155179612,-2.04110409246113,0.60026117886275,-2.9311036706439,,1,0.203113061388022,0.393746014674504,0.222081433299412,0.266108926760161,,,,0.05,0.2
