run_id,exec,run_label,run_number,run_name,run_retro,run_time_total,run_time_avg,n_par,low_bfmi,divergent,treedepth,max_rhat,min_neff,prop_rhat_105,prop_rhat_101,prop_neff_01,prop_neff_400,n_obs,looic,p_loo,elpd_loo,prop_pareto_k,total_ll,index_ll_1,index_ll_2,index_ll_3,index_ll_4,index_ll_5,index_ll_6,index_ll_7,index_ll_8,median_rmse,index_rmse_1,index_rmse_2,index_rmse_3,index_rmse_4,index_rmse_5,index_rmse_6,index_rmse_7,logK,x0,r,sigmao,sigmap,shape,msy-p0.5,Dmsy-p0.5,Pmsy-p0.5,Umsy-p0.5,Fmsy-p0.5,initial_population-p0.5,initial_depletion-p0.5,initial_U-p0.5,initial_F-p0.5,latest_population-p0.5,latest_depletion-p0.5,latest_U-p0.5,latest_F-p0.5,latest_P_Pmsy-p0.5,latest_D_Dmsy-p0.5,latest_U_Umsy-p0.5,latest_F_Fmsy-p0.5,recent_P_Pmsy-p0.5,recent_D_Dmsy-p0.5,recent_U_Umsy-p0.5,recent_F_Fmsy-p0.5,PriorMean_logK,PriorMean_logr,PriorMean_logx0,PriorMean_logshape,PriorMean_logsigmap,PriorMean_logsigmao,PriorSD_logK,PriorSD_logr,PriorSD_logx0,PriorSD_logshape,PriorSD_logsigmap,PriorSD_logsigmao,PriorMin_logk,PriorMax_logk,PriorSD_sigmaf,PriorSD_sigmao_add
0027_4.B.B.J.EC3_0-bspm_F_est,bspm_F_est,0027_4.B.B.J.EC3_0,0027,4.B.B.J.EC3,0,33.79,26.8744,63,0,0,0,1.00608787038036,0.784599795784392,1,1,0,1,46,676.109822352831,11.2664858422811,-338.054911176415,0.739130434782609,-165.388251726586,-329.265808265878,0.222061427049632,0.169293890975298,-7.32071815364168,-0.64829802851056,-0.716337840268157,-4.82729289626123,-70.2802863081454,0.54151334999965,0.196770723906539,0.222267546312027,0.377774356784076,0.325272062637601,0.274929740735176,0.312724135679531,0.54151334999965,16.7466960976837,0.234080686351648,0.0867307397210465,0.359146001355101,0.0575296364657156,2.92578479214515,454686.077881539,0.572657056083386,10722035.5881944,0.0433653698605232,0.0443337471212035,4286267.25664911,0.234080686351648,0.0125585076039339,0.0126380322215642,12836415.3697613,0.748359466906657,0.00358947573585432,0.00359593336277441,1.3033446166187,1.3033446166187,0.0808218830540342,0.0788394178214231,1.29544336508045,1.29544336508045,0.227166518051526,0.223128901652427,16,-2.52059594224793,-1.09543345971634,1.01595497645317,-2.9311036706439,,1,0.412471822080461,0.593693995705947,0.432761036040236,0.266108926760161,,,,0.0125,0.2
