run_id,variable,name,row,col,rhat
0027_4.B.B.J.EC3_0-bspm_F_est,raw_logK,raw_logK,,,0.998276112951705
0027_4.B.B.J.EC3_0-bspm_F_est,raw_logr,raw_logr,,,1.00041141315023
0027_4.B.B.J.EC3_0-bspm_F_est,raw_logx0,raw_logx0,,,0.998240058515072
0027_4.B.B.J.EC3_0-bspm_F_est,raw_logsigmap,raw_logsigmap,,,0.996212431092085
0027_4.B.B.J.EC3_0-bspm_F_est,raw_sigmao_add,raw_sigmao_add,,,1.0019862553472
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[1],raw_epsp,1,,0.999337923320449
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[2],raw_epsp,2,,1.00053289068063
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[3],raw_epsp,3,,0.997314782795668
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[4],raw_epsp,4,,0.996839127354077
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[5],raw_epsp,5,,0.999949252326006
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[6],raw_epsp,6,,0.999605047156389
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[7],raw_epsp,7,,1.00032925917558
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[8],raw_epsp,8,,0.998941102642016
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[9],raw_epsp,9,,1.00429556062748
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[10],raw_epsp,10,,0.997755559472834
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[11],raw_epsp,11,,0.997992577016738
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[12],raw_epsp,12,,0.997269082688939
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[13],raw_epsp,13,,1.00249678172124
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[14],raw_epsp,14,,0.996920429557783
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[15],raw_epsp,15,,0.997139192061791
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[16],raw_epsp,16,,1.00027052911655
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[17],raw_epsp,17,,1.00224845872176
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[18],raw_epsp,18,,1.00099131959521
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[19],raw_epsp,19,,1.00245217437139
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[20],raw_epsp,20,,1.00608787038036
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[21],raw_epsp,21,,1.00068138291182
0027_4.B.B.J.EC3_0-bspm_F_est,raw_epsp[22],raw_epsp,22,,1.00025885413809
