run_id,type,name,row,col,value
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,24,3,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,25,3,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,26,3,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,27,3,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,28,3,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,29,3,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,1,4,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,2,4,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,3,4,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,4,4,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,5,4,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,6,4,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,7,4,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,8,4,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,9,4,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,10,4,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,11,4,-999
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,12,4,0.964285714285714
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,13,4,0.642857142857143
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,14,4,0.803571428571429
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,15,4,1.92857142857143
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,16,4,1.92857142857143
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,17,4,2.08928571428571
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,18,4,1.92857142857143
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,19,4,1.28571428571429
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,20,4,0.482142857142857
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,21,4,0.803571428571429
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,22,4,0.964285714285714
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,23,4,0.803571428571429
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,24,4,0.964285714285714
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,25,4,0.482142857142857
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,26,4,0.482142857142857
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,27,4,0.482142857142857
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,28,4,0.482142857142857
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,29,4,0.482142857142857
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,1,5,1.26541291457445
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,2,5,1.20480681597084
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,3,5,1.11389766806541
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,4,5,1.08359461876361
0029_1.E.B.J.EC3_0-bspm_F_est,Data,sigmao_mat,5,5,1.02298852015999
