run_id,variable,name,row,col,rhat
0016_5.E.B.J.EC_0-bspm_F_est,raw_logK,raw_logK,,,1.00575895077397
0016_5.E.B.J.EC_0-bspm_F_est,raw_logr,raw_logr,,,0.998312883993044
0016_5.E.B.J.EC_0-bspm_F_est,raw_logx0,raw_logx0,,,0.997539476681497
0016_5.E.B.J.EC_0-bspm_F_est,raw_logsigmap,raw_logsigmap,,,1.00067013344312
0016_5.E.B.J.EC_0-bspm_F_est,raw_sigmao_add,raw_sigmao_add,,,0.999033634299087
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[1],raw_epsp,1,,1.00092630079013
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[2],raw_epsp,2,,0.998099801751291
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[3],raw_epsp,3,,1.00113476088922
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[4],raw_epsp,4,,1.00404797073538
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[5],raw_epsp,5,,0.999910195932171
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[6],raw_epsp,6,,0.999686009354839
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[7],raw_epsp,7,,1.00024410158638
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[8],raw_epsp,8,,1.00067906353762
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[9],raw_epsp,9,,0.997245037496994
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[10],raw_epsp,10,,1.00289316720639
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[11],raw_epsp,11,,1.0020585925272
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[12],raw_epsp,12,,0.999733156656596
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[13],raw_epsp,13,,1.00509969856226
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[14],raw_epsp,14,,0.995796594264875
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[15],raw_epsp,15,,0.999503446764238
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[16],raw_epsp,16,,0.999867741533493
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[17],raw_epsp,17,,1.00042766341066
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[18],raw_epsp,18,,0.999080511032265
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[19],raw_epsp,19,,1.00686476010827
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[20],raw_epsp,20,,0.999468311343257
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[21],raw_epsp,21,,0.998296527906911
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[22],raw_epsp,22,,1.0011143402103
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[23],raw_epsp,23,,0.998739588831897
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[24],raw_epsp,24,,0.998970386003496
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[25],raw_epsp,25,,0.998885928012345
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[26],raw_epsp,26,,1.00252719737398
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[27],raw_epsp,27,,1.00074700504327
0016_5.E.B.J.EC_0-bspm_F_est,raw_epsp[28],raw_epsp,28,,0.997079542718109
0016_5.E.B.J.EC_0-bspm_F_est,raw_logshape,raw_logshape,,,0.998020296479159
0016_5.E.B.J.EC_0-bspm_F_est,raw_sigmaf,raw_sigmaf,,,1.01245656520568
0016_5.E.B.J.EC_0-bspm_F_est,raw_F[1],raw_F,1,,1.00282916351759
