run_id,variable,name,row,col,neff
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_logK,raw_logK,,,0.931532043418151
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_logr,raw_logr,,,1.09149115437267
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_logx0,raw_logx0,,,1.08135413246217
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_logsigmap,raw_logsigmap,,,1.01445967165446
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_sigmao_add,raw_sigmao_add,,,0.977439003601857
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[1],raw_epsp,1,,0.853742143068596
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[2],raw_epsp,2,,0.840768591184321
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[3],raw_epsp,3,,0.974028383225177
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[4],raw_epsp,4,,1.12828869477541
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[5],raw_epsp,5,,0.957335217404663
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[6],raw_epsp,6,,0.842988397732138
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[7],raw_epsp,7,,0.992725575246123
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[8],raw_epsp,8,,0.944593195712188
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[9],raw_epsp,9,,0.863712757101577
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[10],raw_epsp,10,,0.914056394579581
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[11],raw_epsp,11,,1.11940968674161
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[12],raw_epsp,12,,1.0728822008733
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[13],raw_epsp,13,,1.03072262744683
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[14],raw_epsp,14,,1.2396789252612
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[15],raw_epsp,15,,0.979678637185814
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[16],raw_epsp,16,,1.01777131041171
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[17],raw_epsp,17,,0.940727534945399
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[18],raw_epsp,18,,1.07081857917994
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[19],raw_epsp,19,,0.84689818168158
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[20],raw_epsp,20,,1.03350184386489
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[21],raw_epsp,21,,0.985934121883629
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[22],raw_epsp,22,,1.05432886502338
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[23],raw_epsp,23,,0.976572401835646
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[24],raw_epsp,24,,0.639022180937071
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[25],raw_epsp,25,,0.994016885765957
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[26],raw_epsp,26,,1.01958183847255
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[27],raw_epsp,27,,0.878518672156441
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_epsp[28],raw_epsp,28,,0.861932539992064
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_logshape,raw_logshape,,,0.737899999575617
0001_1.B.B.J.ELL_0-bspm_F_llq,raw_logll_q,raw_logll_q,,,1.04666147075492
0001_1.B.B.J.ELL_0-bspm_F_llq,logK,logK,,,0.931532043418149
0001_1.B.B.J.ELL_0-bspm_F_llq,r,r,,,1.09279809960822
0001_1.B.B.J.ELL_0-bspm_F_llq,x0,x0,,,1.10747952082036
0001_1.B.B.J.ELL_0-bspm_F_llq,epsp[1],epsp,1,,0.874051633215976
0001_1.B.B.J.ELL_0-bspm_F_llq,epsp[2],epsp,2,,0.775860654321929
0001_1.B.B.J.ELL_0-bspm_F_llq,epsp[3],epsp,3,,0.982882951864435
0001_1.B.B.J.ELL_0-bspm_F_llq,epsp[4],epsp,4,,1.13764629221949
