run_id,type,name,row,col,value
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,21,3,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,22,3,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,23,3,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,24,3,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,25,3,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,26,3,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,27,3,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,28,3,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,29,3,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,1,4,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,2,4,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,3,4,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,4,4,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,5,4,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,6,4,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,7,4,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,8,4,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,9,4,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,10,4,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,11,4,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,12,4,0.540737729631135
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,13,4,0.664378667810666
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,14,4,0.513930743034628
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,15,4,0.229213885393057
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,16,4,0.402925798537101
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,17,4,0.31896284051858
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,18,4,0.704883647558176
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,19,4,0.876233561883219
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,20,4,1.35544932227534
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,21,4,1.36040931979534
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,22,4,1.15893942053029
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,23,4,1.16779941610029
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,24,4,1.16425941787029
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,25,4,1.45664927167536
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,26,4,1.29840935079532
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,27,4,2.13850893074553
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,28,4,1.33690933154533
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,29,4,1.31139934430033
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,1,5,0.409858669424336
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,2,5,0.509824198552223
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,3,5,0.649775939331265
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,4,5,0.629782833505688
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,5,5,0.649775939331265
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,6,5,0.659772492244054
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,7,5,0.649775939331265
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,8,5,0.729748362633575
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,9,5,0.659772492244054
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,10,5,0.749741468459152
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,11,5,0.809720785935884
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,12,5,0.959669079627715
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,13,5,0.999655291278869
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,14,5,1.0596346087556
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,15,5,0.909686315063771
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,16,5,1.20958290244743
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,17,5,1.13960703205791
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,18,5,1.29955187866253
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,19,5,1.39951740779042
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,20,5,1.15960013788349
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,21,5,1.55946225439504
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,22,5,1.51947604274388
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,23,5,1.41951051361599
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,24,5,1.39951740779042
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,25,5,1.38952085487763
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,26,5,1.2395725611858
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,27,5,0.979662185453292
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,28,5,1.09962082040676
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,29,5,1.1496035849707
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,1,6,0.180062090375992
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,2,6,0.270093135563988
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,3,6,0.430148327009314
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,4,6,0.420144877543981
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,5,6,0.500172473266644
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,6,6,0.480165574335978
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,7,6,0.480165574335978
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,8,6,0.580200068989307
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,9,6,0.500172473266644
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,10,6,0.620213866850638
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,11,6,0.680234563642635
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,12,6,0.860296654018627
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,13,6,0.890307002414626
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,14,6,0.950327699206623
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,15,6,0.840289755087961
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,16,6,1.10037944118662
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,17,6,1.08037254225595
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,18,6,1.33045877888927
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,19,6,1.47050707140393
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,20,6,1.12038634011728
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,21,6,1.78061400482925
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,22,6,1.86064160055191
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,23,6,1.73059675750259
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,24,6,1.77061055536392
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,25,6,2.03070024146257
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,26,6,1.60055191445326
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,27,6,1.00034494653329
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,28,6,1.09037599172128
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,29,6,1.35046567781994
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,1,7,1.08924879393522
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,2,7,0.989317711922812
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,3,7,1.02929014472777
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,4,7,1.02929014472777
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,5,7,1.08924879393522
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,6,7,1.32908339076499
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,7,7,1.36905582356995
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,8,7,1.00930392832529
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,9,7,1.09924190213646
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,10,7,1.16919365954514
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,11,7,1.09924190213646
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,12,7,1.08924879393522
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,13,7,1.36905582356995
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,14,7,1.73880082701585
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,15,7,1.06926257753274
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,16,7,0.859407305306685
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,17,7,0.929359062715369
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,18,7,0.669538249483115
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,19,7,0.709510682288077
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,20,7,0.339765678842178
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,21,7,0.75947622329428
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,22,7,1.31909028256375
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,23,7,1.08924879393522
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,24,7,0.749483115093039
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,25,7,0.849414197105445
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,26,7,0.779462439696761
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,27,7,0.669538249483115
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,28,7,0.919365954514128
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,index,29,7,0.789455547898001
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,1,,8425.40886
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,2,,6886.91842
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,3,,6833.988297
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,4,,8850.01884
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,5,,7440.337833
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,6,,7129.420743
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,7,,7483.537595
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,8,,6228.272831
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,9,,7204.828563
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,10,,9894.511601
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,11,,6250.088361
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,12,,8407.25537
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,13,,9114.40994
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,14,,10109.07484
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,15,,8408.60898
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,16,,10517.248252
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,17,,9665.126
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,18,,5751.14959
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,19,,8069.22547
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,20,,12902.587928
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,21,,23847.491741
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,22,,25114.368751
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,23,,31514.06537
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,24,,30658.942748
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,25,,36952.676639
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,26,,55949.126434
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,27,,65638.377509
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,28,,70525.079201
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,non_ll_removals,29,,48517.416544
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,1,,103902.13
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,2,,98613.342
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,3,,90094.165
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,4,,90111.911
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,5,,90122.921
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,6,,103036.444
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,7,,85582.765
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,8,,104045.741
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,9,,101484.644
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,10,,126036.457
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,11,,143452.718
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,12,,155672.476
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,13,,159133.6
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,14,,206222.577
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,15,,208354.946
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,16,,185503.13
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,17,,147596.625
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,18,,179219.246
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,19,,159985.802
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,20,,108173.701
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,21,,140242.846
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,22,,133087.916
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,23,,141402.25
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,24,,112921.509
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,25,,110288.234
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,26,,145178.291
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,27,,125937.463
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,28,,112371.046
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,ll_effort,29,,121339.3086
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,1,1,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,2,1,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,3,1,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,4,1,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,5,1,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,6,1,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,7,1,1.15873061682718
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,8,1,0.976911910279683
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,9,1,0.976911910279683
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,10,1,0.976911910279683
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,11,1,0.976911910279683
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,12,1,0.976911910279683
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,13,1,0.976911910279683
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,14,1,0.976911910279683
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,15,1,1.0072150280376
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,16,1,1.0072150280376
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,17,1,0.976911910279683
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,18,1,1.0072150280376
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,19,1,1.0072150280376
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,20,1,0.976911910279683
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,21,1,0.976911910279683
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,22,1,0.976911910279683
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,23,1,0.976911910279683
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,24,1,1.0072150280376
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,25,1,1.03751814579551
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,26,1,1.03751814579551
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,27,1,1.0072150280376
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,28,1,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,29,1,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,1,2,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,2,2,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,3,2,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,4,2,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,5,2,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,6,2,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,7,2,1.02140077821012
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,8,2,0.980544747081712
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,9,2,0.994163424124514
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,10,2,1.00097276264591
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,11,2,0.987354085603113
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,12,2,0.994163424124514
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,13,2,0.994163424124514
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,14,2,1.00097276264591
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,15,2,1.02140077821012
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,16,2,1.00097276264591
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,17,2,0.994163424124514
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,18,2,0.994163424124514
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,19,2,1.00778210116732
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,20,2,0.994163424124514
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,21,2,1.00097276264591
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,22,2,0.994163424124514
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,23,2,0.994163424124514
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,24,2,1.00778210116732
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,25,2,1.01459143968872
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,26,2,1.00778210116732
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,27,2,0.994163424124514
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,28,2,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,29,2,-999
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,1,3,1.25252550760152
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,2,3,1.01010102030406
0005_1.E.B.J.ELL_0-bspm_F_llq,Data,sigmao_mat,3,3,1.10101020304061
