run_id,exec,run_label,run_number,run_name,run_retro,run_time_total,run_time_avg,n_par,low_bfmi,divergent,treedepth,max_rhat,min_neff,prop_rhat_105,prop_rhat_101,prop_neff_01,prop_neff_400,n_obs,looic,p_loo,elpd_loo,prop_pareto_k,total_ll,index_ll_1,index_ll_2,index_ll_3,index_ll_4,index_ll_5,index_ll_6,index_ll_7,median_rmse,index_rmse_1,index_rmse_2,index_rmse_3,index_rmse_4,index_rmse_5,index_rmse_6,index_rmse_7,logK,x0,r,sigmao,sigmap,shape,msy-p0.5,Dmsy-p0.5,Pmsy-p0.5,Umsy-p0.5,Fmsy-p0.5,initial_population-p0.5,initial_depletion-p0.5,initial_U-p0.5,initial_F-p0.5,latest_population-p0.5,latest_depletion-p0.5,latest_U-p0.5,latest_F-p0.5,latest_P_Pmsy-p0.5,latest_D_Dmsy-p0.5,latest_U_Umsy-p0.5,latest_F_Fmsy-p0.5,recent_P_Pmsy-p0.5,recent_D_Dmsy-p0.5,recent_U_Umsy-p0.5,recent_F_Fmsy-p0.5,PriorMean_logK,PriorMean_logr,PriorMean_logx0,PriorMean_logshape,PriorMean_logsigmap,PriorMean_logsigmao,PriorSD_logK,PriorSD_logr,PriorSD_logx0,PriorSD_logshape,PriorSD_logsigmap,PriorSD_logsigmao,PriorMin_logk,PriorMax_logk,PriorMean_logll_q,PriorSD_logll_q,PriorSD_sigmao_add
0005_1.E.B.J.ELL_0-bspm_F_llq,bspm_F_llq,0005_1.E.B.J.ELL_0,0005,1.E.B.J.ELL,0,13.986,10.9834,35,0,0,0,1.01080464106832,0.814997556979174,1,0.971428571428571,0,1,21,-0.0761326172903871,0.564120654396543,0.0380663086451936,1,0.644597111013968,0.644597111013968,0.632832711499797,-10.4667269634972,-2.3336540565696,0.784551962655439,-0.768097143183459,-75.0899704959719,0.42425096087148,0.191300774687963,0.213454972260998,0.42425096087148,0.350098610505762,0.264316731683497,0.304569478536827,0.540438701738107,16.1976021025568,0.110463211808781,0.132342226679592,0.347682939730661,0.0529902578956158,1.86689084082347,345227.700451009,0.486688816802158,5243799.03700037,0.0661711133397958,0.0684620624413384,1196404.01959554,0.110463211808781,0.0402698361613897,0.0411031135861399,4589463.41121347,0.424418654072848,0.049887268578669,0.0511746368585577,0.876637340190467,0.876637340190467,0.758162018871457,0.75130666726545,0.862824766951201,0.862824766951201,0.804265981902058,0.799800066192795,16,-2.10112155179612,-2.04110409246113,0.60026117886275,-2.9311036706439,,1,0.203113061388022,0.393746014674504,0.222081433299412,0.266108926760161,,,,-2.32398137506666,0.519690251890703,0.2
