run_id,exec,run_label,run_number,run_name,run_retro,run_time_total,run_time_avg,n_par,low_bfmi,divergent,treedepth,max_rhat,min_neff,prop_rhat_105,prop_rhat_101,prop_neff_01,prop_neff_400,n_obs,looic,p_loo,elpd_loo,prop_pareto_k,total_ll,index_ll_1,index_ll_2,index_ll_3,index_ll_4,index_ll_5,index_ll_6,index_ll_7,index_ll_8,median_rmse,index_rmse_1,index_rmse_2,index_rmse_3,index_rmse_4,index_rmse_5,index_rmse_6,index_rmse_7,logK,x0,r,sigmao,sigmap,shape,msy-p0.5,Dmsy-p0.5,Pmsy-p0.5,Umsy-p0.5,Fmsy-p0.5,initial_population-p0.5,initial_depletion-p0.5,initial_U-p0.5,initial_F-p0.5,latest_population-p0.5,latest_depletion-p0.5,latest_U-p0.5,latest_F-p0.5,latest_P_Pmsy-p0.5,latest_D_Dmsy-p0.5,latest_U_Umsy-p0.5,latest_F_Fmsy-p0.5,recent_P_Pmsy-p0.5,recent_D_Dmsy-p0.5,recent_U_Umsy-p0.5,recent_F_Fmsy-p0.5,PriorMean_logK,PriorMean_logr,PriorMean_logx0,PriorMean_logshape,PriorMean_logsigmap,PriorMean_logsigmao,PriorSD_logK,PriorSD_logr,PriorSD_logx0,PriorSD_logshape,PriorSD_logsigmap,PriorSD_logsigmao,PriorMin_logk,PriorMax_logk,PriorSD_sigmaf,PriorSD_sigmao_add
0026_2.B.B.J.EC3_0-bspm_F_est,bspm_F_est,0026_2.B.B.J.EC3_0,0026,2.B.B.J.EC3,0,34.993,30.766,63,0,0,0,1.00575561296186,0.7684964903442,1,1,0,1,49,670.600010947086,8.66533262313719,-335.300005473543,0.857142857142857,-165.216400028016,-329.232530929794,0.239280724171968,0.423359424546935,-5.39789971430567,-3.17705710310448,1.3876082695525,-6.63136984780264,-60.1556481407987,0.225528051913847,0.210169039494748,0.221566189247405,0.340321834883238,0.371993707729854,0.225528051913847,0.341197758149061,0.501440943582886,16.6447683152337,0.268201855068078,0.0818362758859088,0.345914807248639,0.0514846118141613,2.86333544769154,395081.779167951,0.568603361155465,9466284.26149221,0.0409181379429544,0.0417788465400257,4482718.22773884,0.268201855068078,0.012699572135678,0.0127809010004227,11545477.5349077,0.716221137854154,0.00396353413697012,0.00397140977776898,1.27076550042764,1.27076550042764,0.0987384422297403,0.0969039736287545,1.24103033200135,1.24103033200135,0.264720784316123,0.260471875853083,16,-2.52059594224793,-1.09543345971634,1.01595497645317,-2.9311036706439,,1,0.412471822080461,0.593693995705947,0.432761036040236,0.266108926760161,,,,0.0125,0.2
